ticker,market,momentum,reversal,low_vol,size,value,profitability,cash_flow,earnings_yield,ind:Basic Materials,ind:Communication Services,ind:Consumer Cyclical,ind:Consumer Defensive,ind:Energy,ind:Financial Services,ind:Healthcare,ind:Industrials,ind:Real Estate,ind:Technology,ind:Unknown,ind:Utilities
ROIV,1.0,1.215835438458355,0.04050013725496878,-0.22644124391384837,0.35792764610324124,-0.47921843684731946,-0.8742726626095298,-2.3543777179989966,-0.38397167386200703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ROK,1.0,0.052538449900187224,1.2756686020394834,0.4832551596773357,-0.08152750077820393,-0.8545668737537543,0.24714774314788834,0.41587560054620426,-0.042181747255908564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ROKU,1.0,0.1253490800091849,-0.5157710865046705,0.34527580862596263,0.4103120395382281,-0.6666153279422461,-0.24375380243155562,0.08590497257291178,-0.20656038958818418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROL,1.0,-0.5446873917669932,0.6542071940001367,0.6214099644434299,0.6118224574735512,-0.8219917387361171,0.901175786490876,1.0369346977127534,0.09166200318929121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROP,1.0,-0.48507387865776597,-0.526287356598623,0.460289854785256,-0.001472258203658925,0.6122101163770689,-0.04117692704022378,-0.24537603052531473,0.1616862944984651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RRX,1.0,0.031187670512097972,2.327675257046908,-0.6174667277960064,0.9571560589982283,1.4426616680975395,-0.23543427259623034,-0.24716732026852822,0.04829094782473514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RTX,1.0,0.020274321852222298,0.5275434942033708,0.7733635340903146,-1.3180156468218405,-0.2105605443539615,-0.08264999545803968,-0.3588119396733568,0.02083229971502591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RVMD,1.0,2.9211144780628846,-0.6440969614722624,-0.40525351464920645,-0.03476523193914812,-0.9137731362925736,-2.580695990499517,-3.0,-0.5378549890372359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SANM,1.0,0.18814736694637596,-0.3135293598443265,-1.533854586010698,0.9576698698153558,0.0,-0.19450251589423734,-0.3293479708289837,0.012696361417288183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SBUX,1.0,-0.10634720725940323,0.09759393066570922,0.6028598119229471,-0.7365541754234077,0.0,0.1411762071234156,0.6979774749939605,-0.0771394703592919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHW,1.0,-0.19421830760676198,-0.1890261160915002,0.8143190684195707,-1.0486788220139471,-0.10400312364994385,-0.2621431428372421,-0.7807386311573723,0.27437866952229145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SGI,1.0,-0.45916193131615207,0.2958077154578456,0.35189541654164846,0.7799409565937371,0.0,-0.12934854361192757,-0.2781653259984817,0.06750059389113698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHW,1.0,-0.33289912107485176,0.2716784073015104,0.7272877378117809,-0.4679311211059272,-0.9623210223401474,0.3881066936005385,0.30585667819448464,0.10154268678620869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SITM,1.0,0.7051641141293449,-0.27981334642516276,-1.3961035342410504,0.6260489931544925,-0.9092801156646512,-0.546869628674677,-0.6150416969877459,-0.27770500104150614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SKY,1.0,-0.238048777216754,-0.8746188494734958,-0.2637327875094685,1.4972137660200089,0.13504940379479674,0.3967541013479292,0.4384092869856945,0.2304225386288377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,1.0,0.028635296072409597,-1.7052286870215414,0.13556010505565108,-0.524211650101986,0.007723225627246848,0.10082715428719888,0.19513092680390198,0.17568047048526078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMTC,1.0,0.553580541669462,-0.9402605257102896,-1.0590272807035577,0.8459445909195691,-0.9721294732162172,-0.6378195908246587,0.28449312157526296,-0.2859826065763471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SN,1.0,0.028848982921157507,-1.5031734172113622,-0.13514498361992391,0.30212344175096034,-0.7331339583210705,0.6385979065015313,0.1610242426300456,0.041281305735039436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNDK,1.0,3.0,-2.417671708015738,-3.0,-1.1797475204391057,-0.8764362676223563,3.0,3.0,0.3106689788757342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SNOW,1.0,-0.09662707792576085,-0.9547398099386414,-2.1558199381354846,-0.699779646083825,-1.0813434126480237,-1.6990653899827919,0.4517519809707581,-0.37960475230216245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SNPS,1.0,-0.5722271054974168,-0.9608693486478949,0.038070463383612384,-0.4845440300516131,0.31393232572155005,-0.17231918921309694,-0.6443187014524583,-0.0716564381679475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SO,1.0,-0.2425808325598907,0.8016347419721013,1.0367828492704858,-0.5979931746081428,0.2872765881258583,-0.17456088264246958,-0.3422155691346533,0.24234156216410813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SOLS,1.0,0.0,-0.2656373843264587,-0.5706624804612175,0.9896148634617504,-0.5250588592203538,-0.07141084670688581,-0.1994323725773952,0.015116981799422514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOLV,1.0,-0.14534257873566778,-0.3651906287567863,0.32476445304430346,0.6902419332650036,0.07627860928615848,0.5040839463770244,-0.7026793073416939,0.8785965922803092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SPGI,1.0,-0.44613553056290234,-0.3160703514048989,0.7031252807020993,-0.7803143123698363,-0.19258385931580616,0.20717911638329414,-0.04076552882850365,0.1400634370721509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SRRK,1.0,0.08206364473782306,-1.604697171306675,-0.7418631900056036,1.2501744291001633,-1.0025471813951359,-3.0,-3.0,-0.8632641989925129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SSNC,1.0,-0.37947711450824034,-0.4665563287134375,0.3849236442319932,0.5320388425647512,0.20044942901694576,-0.08287919065033744,-0.12263126765832871,0.21056583374658291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
STT,1.0,0.24027834558502367,-0.12157145482010735,0.7476937677303748,-0.1573324174128824,0.9774677409654,-0.34592346219274983,-0.6776956495722557,0.3800884793778349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
STX,1.0,3.0,0.5350433972852114,-1.77434433475996,-1.0407115182061852,-1.1019243336527484,2.250938485872463,2.6787576933868107,-0.058794843914434076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SUNB,1.0,0.0,0.19197785283782196,0.45651666387476,0.24089468016492507,-0.15890749179213076,0.0903871767246545,0.7191268719572222,0.25333181713347835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SW,1.0,-0.2905740982565265,-0.03290333726820351,0.2958432941904865,0.36970782454191414,1.7499791601076984,-0.27585529018786537,-0.2176118180336523,0.06992460120102052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYF,1.0,-0.2787196808575256,0.04155697023043088,0.6636024480813151,0.3563120825249229,1.5151013700226479,-0.16219223486410722,-0.16085042422884985,1.3420506812110191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYK,1.0,-0.4124449281711395,0.2913546545213123,0.8239043050052363,-0.7539577473194755,0.0,0.15875976638714265,0.08046888963559846,0.04431206957782178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SYY,1.0,-0.21012044336542868,0.6853112945980993,0.3289190842276558,0.05267419172152124,-0.8763034233809247,0.11009979311824017,-0.041349691550004494,0.2588809253327748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDG,1.0,-0.3166513569975517,0.8418851013250291,0.7638826401593595,-0.3021299138922188,0.0,0.24023925712406646,-0.20642733022492726,0.1104503816344892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TDY,1.0,-0.10534214765602266,0.8339174784387274,0.3294622383294728,0.2696905055312533,0.37111292730986134,0.08253851211901025,-0.18878494036563262,0.10450296132625875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TECH,1.0,-0.01793004441826819,0.19970720838579106,-0.09708893500008953,0.9071694918319418,-0.41278096889558785,-0.16847808815615387,0.15624156015253907,-0.17661969388268842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TEL,1.0,-0.2803488067491006,0.2217597901445244,0.8061263105938732,-0.24233360304839519,0.0,0.1831450337899317,0.608903937884712,0.09895748929342765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TFC,1.0,-0.16620694738481948,0.5506655329502192,0.8627915926534273,-0.2555859561141095,3.0,0.0,-0.8565455426206847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TGT,1.0,0.16820365075906787,-0.880469290142298,0.8785806359310225,-0.3859743936873477,-0.1827122090385716,0.09872185501977214,0.09946415458337977,0.320253127417883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THC,1.0,0.028094533808263572,-0.16264266322857374,-0.41726679382780296,0.4660716273136448,-0.2877545522677171,0.0,0.18079776335889766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TJX,1.0,-0.15090553073747107,1.5785232236195719,0.7814380549083153,-0.872319526125099,-0.861768259080558,0.8265949713371913,0.8699549123823688,0.16975073381019887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLN,1.0,-0.37899425651357477,1.2899822216631318,0.30988443939262045,0.7524720947818352,-0.6968674539995273,-0.5253361110022791,-0.4972005022380192,-0.4229992750509557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TMO,1.0,-0.14465116708922507,-0.4453980957941244,0.5793349190916491,-1.1760358668410262,-0.2351077389037455,0.08817329123062694,-0.2764803817798637,0.08078995931284005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TMUS,1.0,-0.5301802697616429,-0.22775663146873887,0.7619514178388355,-1.0618441950866226,0.0013072188081886475,0.02360231711217055,0.3336298928933513,0.38877113601998375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPR,1.0,0.13672011065224995,1.981624349746679,0.1411382829584893,0.36962844883402096,-1.0363648090091275,1.4941698452508119,1.9603953414413158,0.448363681813994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRGP,1.0,0.2429198962807613,-0.5515548238014958,0.7123392344774173,-0.2825479132119165,-0.9180453373285613,0.15638283445682896,0.39778861332728027,0.09380189167000492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRV,1.0,0.043181528167737925,0.44432475917949465,0.7016729695508033,-0.4160457901203533,0.5674698339215852,-0.04024827681775836,-0.22920524013928892,0.6763680237044472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLA,1.0,-0.3379885141596079,-1.4336913727337002,-0.37310334760796765,-2.4609164726109203,-0.9113300119119031,-0.19202157930835204,0.021764831940577777,-0.22001704413658751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTMI,1.0,1.0105896956063183,-0.03851121979686441,-1.7345389267160753,0.8379940731722934,-0.5373127215528567,-0.07026062917395877,-0.305885924234233,-0.09019956454385603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TTWO,1.0,-0.2491335372440768,1.1142358891224593,0.5358439777180684,0.013859864057519619,-0.8003936419756452,-0.6780644530129404,-0.27849542566151275,-0.33091817806713775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWLO,1.0,0.4237911135744096,-1.5404959801283522,-0.3673144130051072,0.10186670140523604,-0.16705221813809987,-0.3785026480135201,-0.044659105913429545,-0.23884642057334943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TXN,1.0,0.04020237352602,0.7309615535177071,-0.5676582826552882,-1.2061075341238714,-0.8488735985821547,0.7546332924399862,1.009543878243643,-0.013518948802816762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
U,1.0,-0.4417059836921848,-2.766169785284075,-1.1977073293161715,0.5664403210209609,-0.500395785020133,-0.9073091192076578,-0.33161361813583956,-0.49361468247963863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UAL,1.0,-0.15627956653819464,1.2459018158714785,-0.0979482190892672,0.12398470814186055,0.735031913144832,-0.07473091209314665,0.025747151663964442,0.8255049331359369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UBER,1.0,-0.48572016912016275,-0.45144260138257913,0.9269559678508522,-0.9055384337046097,-0.44889420378258055,0.8661184439298504,0.5567105398978512,0.48168489344098453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UNH,1.0,0.020738441924354086,0.7907525605311339,-0.08020476124161148,-1.4720210736176578,0.0,-0.08074785670232915,-0.33062651662369547,0.13821167960226882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
UNP,1.0,-0.0159582845211624,-0.073941588545495,0.7522289210568226,-1.0061267623227885,-0.69014047295444,0.42915808977217984,0.3294491966868498,0.1996746379037131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
URI,1.0,-0.17233293800969293,0.573155842581547,0.020526947263990396,-0.30488252108885716,-0.6025043667683644,0.28950393561184545,0.7558347697917545,0.1816002960826592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
USFD,1.0,-0.04180255481192792,-0.14949498384299995,0.234512865432901,0.4261032142512979,-0.40191442467197275,-0.01230808904496807,-0.01571453350966644,0.08555848497975353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VECO,1.0,0.5624625606414543,1.2830507250244583,-1.2056903048880359,1.9010036466226674,0.16996073663176,-0.1963846745621243,-0.47342147054771866,-0.10250946071489572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VEEV,1.0,-0.480451829092907,-3.0,-0.48253545640667334,-0.06849802316610537,-0.5126015169357537,0.4298313791155118,0.5836031082234584,-0.028561471770769047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VLO,1.0,0.6136320205590472,-1.1105575014697842,0.4100993282428463,-0.6263700032926967,-0.19144678472034032,-0.10248101210027502,-0.06898415271310669,0.005944280467121443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLTO,1.0,-0.37100883178409994,-0.1905073553926733,0.9000958352280601,0.38083841005952973,-0.6569749813819044,0.6170300594950349,0.43085309782297804,0.18694612583839137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VMC,1.0,-0.3416882986164725,0.18629356770446936,0.6973095947551979,0.12542122779507006,-0.19268863468729988,0.13259682331116812,0.11504623936769344,0.09651617689935196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRSK,1.0,-0.49969204430173203,0.28821706993031665,0.8578449579577876,0.34779128392552155,0.0,1.2382508710760745,2.124447686496928,0.15262755587788124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VRSN,1.0,-0.22504603971455578,0.2661231599862664,0.4521211711746227,0.330454028047759,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VRT,1.0,0.4460313561114331,-0.41301948602869865,-0.9057299763436732,-0.6007972593831807,-0.9587689293828741,0.2926167443526402,0.353917212444364,-0.09899817294635285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VRTX,1.0,-0.10371900354987587,-1.057714572306913,0.7048154262092414,-0.8271442399611006,-0.5677390178854166,0.7943967563006237,0.34882685123817403,0.072496253591012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VSAT,1.0,0.8393207388684827,1.3891157313676976,-1.119432634414904,1.0472523865403927,0.8312342607157994,-0.4232222754112101,0.0801999387860784,-0.29068287150036953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
VSEC,1.0,-0.12057330740952663,-0.4361059649959665,-0.17452780627373246,1.365703270099924,0.8319560835025376,-0.3823304852370223,-0.8978485484963525,-0.22689896565069861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VST,1.0,-0.4554438776458768,0.9072845868519392,0.7330823820666583,-0.06625088724797314,-0.677641996232255,-0.22018640851735852,-0.015326393550555392,-0.019292732353258558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VZ,1.0,-0.1765322834082752,-0.3908431581643585,0.5845006467531091,-1.111207749370181,0.8529273059716355,-0.056262401825241525,-0.06464946830260387,0.6792030717923399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAB,1.0,0.13092760846111076,0.3839668971865167,0.876064290525688,-0.09846237948797597,-0.22991144195905966,0.016250815165250513,-0.20761718522630326,0.022852800315303127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WAT,1.0,-0.07927098498263638,-0.6689680583548673,0.1384675974644399,0.019678514550821508,0.3266018524151594,-0.1885364264315408,-0.6981644937309281,-0.07209541556168506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WBD,1.0,0.7416530600421272,-0.539514231008247,-1.0312496380657592,-0.37200101839931077,0.6642296913399587,-0.3422917094006757,-0.5199982182732984,-0.13531023627458186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WCC,1.0,0.1837664843333569,0.3203468159875319,0.046970054357895814,0.6431601935625347,0.09601792379188756,-0.10548158693142765,-0.889144438650796,0.18429025304428287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WDC,1.0,3.0,1.824527602546202,-1.6509626619226239,-0.9402361900015603,-0.9318863168893335,3.0,1.8398805693672884,0.4025241470432154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WEC,1.0,-0.23945128550511594,0.43264023607892127,0.9600891617316264,0.13307969283903529,0.0,0.0,-0.3259939770590965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WELL,1.0,0.049367628293588366,0.1326009118433277,0.5974378740423634,-0.9584656242027235,-0.10970223638206432,0.0,-0.5352332528837447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WEN,1.0,-0.4929690363145971,-0.9330739274686071,0.4931511061499211,2.2738000960067364,-0.8467024144819085,-0.12338607762871065,-0.26204084272827516,0.9227042309664835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,1.0,-0.22685085210677938,0.19163299105302495,0.928636422738865,-1.269971361319577,1.578353828778218,-0.32670651181022997,-1.0406332996726402,0.6684224798566777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WGO,1.0,-0.38343120621506804,0.29539911104679817,0.11821236778812404,2.70465693226701,3.0,-0.29961505704601843,-0.33419967712765947,0.09013987299665646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,1.0,-0.1579089108775501,0.7390678074714244,0.7642305103038056,-2.0738800929101227,-0.6809086870126488,0.21501252447560232,0.4376628084422311,0.04631503160135511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WTW,1.0,-0.24961967445839306,0.1660904017932739,0.2510266918585401,0.19941325614075822,-0.18120060618728778,0.03232923250749992,-0.38502533964883645,0.324229449157132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WWD,1.0,0.09600201938558868,0.7621090494916462,0.11709480056721729,0.5111260193381897,-0.6602927996211005,0.3031044611153729,-0.06307725645972187,-0.0017692608857412312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WY,1.0,-0.2879439069591181,0.8459119039164263,0.9367245160695291,0.6325760210449468,1.0711465945282104,-0.24128663948585197,-0.6224552782142645,-0.03321099985674115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XEL,1.0,-0.19040620084417276,0.5321445451652761,0.8066828489347162,-0.08367659860424144,0.8634067436387363,-0.21192456647451416,-0.4960092662994608,0.2302534872906193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
XOM,1.0,0.03482006288252841,-0.14859316364927086,0.5279084028693699,-1.9150511810755477,0.4013665048255805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YUM,1.0,-0.23154728623295234,0.23607595690563113,0.7320714307606615,0.001156875807869314,0.0,1.0889009998076167,1.3270864454184599,0.16934290920785167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBH,1.0,-0.3685064009465872,-0.3585102030494912,0.6436413325589054,0.5460061277812077,1.4670690525533459,-0.14724790473636318,-0.22354687386595654,0.1658580086921744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZTS,1.0,-0.6864946430602421,0.26040852790684793,0.24399963473508737,0.19025345845820227,-0.757041551370324,1.0699643088228477,0.9430394006284895,0.69337707590689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
